# Column,Old name(s),Category,Definition,Not used?,In kitten?
ACTIVITYINDEX_ESPCS_INPUT_GAIA,activityindex_espcs_input_GAIA,PHOT,"Source of input stellar parameters for the computation of the activity index by ESP-CS (string)",0,1
TEFF_ESPUCD_GAIA,teff_espucd_GAIA,PHOT,"Effective temperature estimate from ESP-UCD based on the RP spectrum (float, Temperature[K])",0,1
TEFF_ESPUCD_UNCERTAINTY_GAIA,teff_espucd_uncertainty_GAIA,PHOT,"Uncertainty of the effective temperature estimate produced by ESP-UCD (float, Temperature[K])",0,1
FLAGS_ESPUCD_GAIA,flags_espucd_GAIA,PHOT,"Quality flags of the ESP-UCD parameter estimates (string)",0,1
RADIUS_FLAME_GAIA,radius_flame_GAIA,PHOT,"Radius of the star from FLAME using teff_gspphot and lum_flame (float, Length & Distance[Solar Radius])",0,0
LOWER_ERROR_RADIUS_FLAME_GAIA,radius_flame_lower_GAIA,PHOT,"Lower confidence level (16%) of radius_flame (float, Length & Distance[Solar Radius])",0,0
UPPER_ERROR_RADIUS_FLAME_GAIA,radius_flame_upper_GAIA,PHOT,"Upper confidence level (84%) of radius_flame (float, Length & Distance[Solar Radius])",0,0
LUM_FLAME_GAIA,lum_flame_GAIA,PHOT,"Luminosity of the star from FLAME using G band magnitude, extinction (ag_gspphot), parallax or distance, and a bolometric correction bc_flame (float, Luminosity[Solar Luminosity])",0,0
LOWER_ERROR_LUM_FLAME_GAIA,lum_flame_lower_GAIA,PHOT,"Lower confidence level (16%) of lum_flame (float, Luminosity[Solar Luminosity])",0,0
UPPER_ERROR_LUM_FLAME_GAIA,lum_flame_upper_GAIA,PHOT,"Upper confidence level (84%) of lum_flame (float, Luminosity[Solar Luminosity])",0,0
MASS_FLAME_GAIA,mass_flame_GAIA,PHOT,"Mass of the star from FLAME using stellar models, lum_flame, and teff_gspphot (float, Mass[Solar Mass])",0,0
LOWER_ERROR_MASS_FLAME_GAIA,mass_flame_lower_GAIA,PHOT,"Lower confidence level (16%) of mass_flame (float, Mass[Solar Mass])",0,0
UPPER_ERROR_MASS_FLAME_GAIA,mass_flame_upper_GAIA,PHOT,"Upper confidence level (84%) of mass_flame (float, Mass[Solar Mass])",0,0
AGE_FLAME_GAIA,age_flame_GAIA,PHOT,"Age of the star from FLAME using stellar models, see mass_flame for details (float, Time[Gyr])",0,0
LOWER_ERROR_AGE_FLAME_GAIA,age_flame_lower_GAIA,PHOT,"Lower confidence level (16%) of age_flame (float, Time[Gyr])",0,0
UPPER_ERROR_AGE_FLAME_GAIA,age_flame_upper_GAIA,PHOT,"Upper confidence level (84%) of age_flame (float, Time[Gyr])",0,0
FLAGS_FLAME_GAIA,flags_flame_GAIA,PHOT,"Flags indicating quality and processing information from FLAME (string)",0,0
EVOLSTAGE_FLAME_GAIA,evolstage_flame_GAIA,PHOT,"Evolutionary stage of the star from FLAME using stellar models, see mass_flame for details (int)",0,0
GRAVREDSHIFT_FLAME_GAIA,gravredshift_flame_GAIA,PHOT,"Gravitational redshift from FLAME using radius_flame and logg_gspphot (float, Velocity[km s−1])",0,0
LOWER_ERROR_GRAVREDSHIFT_FLAME_GAIA,gravredshift_flame_lower_GAIA,PHOT,"Lower confidence level (16%) of gravredshift_flame (float, Velocity[km s−1])",0,0
UPPER_ERROR_GRAVREDSHIFT_FLAME_GAIA,gravredshift_flame_upper_GAIA,PHOT,"Upper confidence level (84%) of gravredshift_flame (float, Velocity[km s−1])",0,0
BC_FLAME_GAIA,bc_flame_GAIA,PHOT,"Bolometric correction used to derive lum_flame (float, Magnitude[mag])",0,0
MH_MSC_GAIA,mh_msc_GAIA,PHOT,"Metallicity of the source treated as a binary system from MSC using BP/RP spectra and parallax (float, Abundances[dex])",0,0
UPPER_ERROR_MH_MSC_GAIA,mh_msc_upper_GAIA,PHOT,"Upper confidence level (84%) of the metallicity from MSC using BP/RP spectra and parallax (float, Abundances[dex])",0,0
LOWER_ERROR_MH_MSC_GAIA,mh_msc_lower_GAIA,PHOT,"Lower confidence level (16%) of the metallicity from MSC using BP/RP spectra and parallax (float, Abundances[dex])",0,0
AZERO_MSC_GAIA,azero_msc_GAIA,PHOT,"Monochromatic extinction A0 at 541.4 nm of the source treated as a binary system from MSC using BP/RP spectra and parallax (float, Magnitude[mag])",0,0
UPPER_ERROR_AZERO_MSC_GAIA,azero_msc_upper_GAIA,PHOT,"Upper confidence level (84%) of monochromatic extinction A0 at 541.4 nm from MSC using BP/RP spectra and parallax (float, Magnitude[mag])",0,0
LOWER_ERROR_AZERO_MSC_GAIA,azero_msc_lower_GAIA,PHOT,"Lower confidence level (16%) of monochromatic extinction A0 at 541.4 nm from MSC using BP/RP spectra and parallax (float, Magnitude[mag])",0,0
DISTANCE_MSC_GAIA,distance_msc_GAIA,PHOT,"Distance from MSC using BP/RP spectra and parallax (float, Length & Distance[pc])",0,0
UPPER_ERROR_DISTANCE_MSC_GAIA,distance_msc_upper_GAIA,PHOT,"Upper confidence level (84%) of distance from MSC using BP/RP spectra and parallax (float, Length & Distance[pc])",0,0
LOWER_ERROR_DISTANCE_MSC_GAIA,distance_msc_lower_GAIA,PHOT,"Lower confidence level (16%) of distance from MSC using BP/RP spectra and parallax (float, Length & Distance[pc])",0,0
TEFF_MSC1_GAIA,teff_msc1_GAIA,PHOT,"Effective temperature of the primary from MSC using BP/RP spectra and parallax (float, Temperature[K])",0,1
UPPER_ERROR_TEFF_MSC1_GAIA,teff_msc1_upper_GAIA,PHOT,"Upper confidence level (84%) of effective temperature of the primary from MSC using BP/RP spectra and parallax (float, Temperature[K])",0,1
LOWER_ERROR_TEFF_MSC1_GAIA,teff_msc1_lower_GAIA,PHOT,"Lower confidence level (16%) of effective temperature of the primary from MSC using BP/RP spectra and parallax (float, Temperature[K])",0,1
TEFF_MSC2_GAIA,teff_msc2_GAIA,PHOT,"Effective temperature of the secondary from MSC using BP/RP spectra and parallax (float, Temperature[K])",0,1
UPPER_ERROR_TEFF_MSC2_GAIA,teff_msc2_upper_GAIA,PHOT,"Upper confidence level (84%) of effective temperature of the secondary from MSC using BP/RP spectra and parallax (float, Temperature[K])",0,1
LOWER_ERROR_TEFF_MSC2_GAIA,teff_msc2_lower_GAIA,PHOT,"Lower confidence level (16%) of effective temperature of the secondary from MSC using BP/RP spectra and parallax (float, Temperature[K])",0,1
LOGG_MSC1_GAIA,logg_msc1_GAIA,PHOT,"Surface gravity of the primary from MSC using BP/RP spectra and parallax (float, GravitySurface[log cgs])",0,1
UPPER_ERROR_LOGG_MSC1_GAIA,logg_msc1_upper_GAIA,PHOT,"Upper confidence level (84%) of surface gravity of the primary from MSC using BP/RP spectra and parallax (float, GravitySurface[log cgs])",0,1
LOWER_ERROR_LOGG_MSC1_GAIA,logg_msc1_lower_GAIA,PHOT,"Lower confidence level (16%) of surface gravity of the primary from MSC using BP/RP spectra and parallax (float, GravitySurface[log cgs])",0,1
LOGG_MSC2_GAIA,logg_msc2_GAIA,PHOT,"Surface gravity of the secondary from MSC using BP/RP spectra and parallax (float, GravitySurface[log cgs])",0,1
UPPER_ERROR_LOGG_MSC2_GAIA,logg_msc2_upper_GAIA,PHOT,"Upper confidence level (84%) of surface gravity of the secondary from MSC using BP/RP spectra and parallax (float, GravitySurface[log cgs])",0,1
LOWER_ERROR_LOGG_MSC2_GAIA,logg_msc2_lower_GAIA,PHOT,"Lower confidence level (16%) of surface gravity of the secondary from MSC using BP/RP spectra and parallax (float, GravitySurface[log cgs])",0,1
AG_MSC_GAIA,ag_msc_GAIA,PHOT,"Extinction in G band of the source treated as a binary system from MSC using BP/RP spectra and parallax (float, Magnitude[mag])",0,0
UPPER_ERROR_AG_MSC_GAIA,ag_msc_upper_GAIA,PHOT,"Upper confidence level (84%) of extinction in G band from MSC using BP/RP spectra and parallax (float, Magnitude[mag])",0,0
LOWER_ERROR_AG_MSC_GAIA,ag_msc_lower_GAIA,PHOT,"Lower confidence level (16%) of extinction in G band from MSC using BP/RP spectra and parallax (float, Magnitude[mag])",0,0
LOGPOSTERIOR_MSC_GAIA,logposterior_msc_GAIA,PHOT,"Goodness-of-fit score (normalised log-posterior) of MSC MCMC (float)",0,0
MCMCACCEPT_MSC_GAIA,mcmcaccept_msc_GAIA,PHOT,"Mean MCMC acceptance rate of MSC MCMC (float)",0,0
MCMCDRIFT_MSC_GAIA,mcmcdrift_msc_GAIA,PHOT,"Mean drift of the MSC MCMC chain in units of parameter standard deviation (float)",0,0
FLAGS_MSC_GAIA,flags_msc_GAIA,PHOT,"Flag indicating quality information from MSC (string)",0,0
NEURON_OA_ID_GAIA,neuron_oa_id_GAIA,PHOT,"Identifier of the OA SOM map neuron that represents the source (long)",0,0
NEURON_OA_DIST_GAIA,neuron_oa_dist_GAIA,PHOT,"Distance between the source XP spectra and the OA neuron XP prototype that represents the source (float)",0,0
NEURON_OA_DIST_PERCENTILE_RANK_GAIA,neuron_oa_dist_percentile_rank_GAIA,PHOT,"Percentile rank according to the distance distribution of the OA neuron that represents the source (int)",0,0
FLAGS_OA_GAIA,flags_oa_GAIA,PHOT,"Flags indicating quality and processing information from OA (string)",0,0
HD_TESSBRIGHT,HD_TESSBRIGHT,META,"Henry Draper Catalog identifier from TESSBRIGHT",0,0
TMAG_TESSBRIGHT,Tmag_TESSBRIGHT,PHOT,"TESS magnitude from TESSBRIGHT",0,0
DELTANU_TESSBRIGHT,Deltanu_TESSBRIGHT,SEISMIC,"Large frequency separation in uHz from TESSBRIGHT",0,0
ERROR_DELTANU_TESSBRIGHT,e_Deltanu_TESSBRIGHT,SEISMIC,"Uncertainty in Deltanu in uHz from TESSBRIGHT",0,0
NUMAX_TESSBRIGHT,numax_TESSBRIGHT,SEISMIC,"Frequency at maximum oscillation power in uHz from TESSBRIGHT",0,0
ERROR_NUMAX_TESSBRIGHT,e_numax_TESSBRIGHT,SEISMIC,"Uncertainty in numax in uHz from TESSBRIGHT",0,0
PHASE_TESSBRIGHT,Phase_TESSBRIGHT,SEISMIC,"Evolutionary state, 0 being Hydrogen-shell burning giant (RGB); 1 = Core helium-burning giant (CHeB) from TESSBRIGHT",0,0
KAPPAR_TESSBRIGHT,kappaR_TESSBRIGHT,SEISMIC,"Seismic radius coefficient from TESSBRIGHT",0,0
ERROR_KAPPAR_TESSBRIGHT,e_kappaR_TESSBRIGHT,SEISMIC,"Uncertainty in kappaR from TESSBRIGHT",0,0
KAPPAM_TESSBRIGHT,kappaM_TESSBRIGHT,SEISMIC,"Seismic mass coefficient from TESSBRIGHT",0,0
ERROR_KAPPAM_TESSBRIGHT,e_kappaM_TESSBRIGHT,SEISMIC,"Uncertainty in kappaM from TESSBRIGHT",0,0
TEFF_GSPPHOT_MARCS_GAIA,teff_gspphot_marcs_GAIA,SPECTRA, from GAIA,0,0
TEFF_GSPPHOT_MARCS_LOWER_GAIA,teff_gspphot_marcs_lower_GAIA,SPECTRA,definition from GAIA,0,0
TEFF_GSPPHOT_MARCS_UPPER_GAIA,teff_gspphot_marcs_upper_GAIA,SPECTRA,definition from GAIA,0,0
LOGG_GSPPHOT_MARCS_GAIA,logg_gspphot_marcs_GAIA,SPECTRA,definition from GAIA,0,0
LOGG_GSPPHOT_MARCS_LOWER_GAIA,logg_gspphot_marcs_lower_GAIA,SPECTRA,definition from GAIA,0,0
LOGG_GSPPHOT_MARCS_UPPER_GAIA,logg_gspphot_marcs_upper_GAIA,SPECTRA,definition from GAIA,0,0
MH_GSPPHOT_MARCS_GAIA,mh_gspphot_marcs_GAIA,SPECTRA,definition from GAIA,0,0
MH_GSPPHOT_MARCS_LOWER_GAIA,mh_gspphot_marcs_lower_GAIA,SPECTRA,definition from GAIA,0,0
MH_GSPPHOT_MARCS_UPPER_GAIA,mh_gspphot_marcs_upper_GAIA,SPECTRA,definition from GAIA,0,0
DISTANCE_GSPPHOT_MARCS_GAIA,distance_gspphot_marcs_GAIA,category,definition from GAIA,0,0
DISTANCE_GSPPHOT_MARCS_LOWER_GAIA,distance_gspphot_marcs_lower_GAIA,category,definition from GAIA,0,0
DISTANCE_GSPPHOT_MARCS_UPPER_GAIA,distance_gspphot_marcs_upper_GAIA,category,definition from GAIA,0,0
AZERO_GSPPHOT_MARCS_GAIA,azero_gspphot_marcs_GAIA,category,definition from GAIA,0,0
AZERO_GSPPHOT_MARCS_LOWER_GAIA,azero_gspphot_marcs_lower_GAIA,category,definition from GAIA,0,0
AZERO_GSPPHOT_MARCS_UPPER_GAIA,azero_gspphot_marcs_upper_GAIA,category,definition from GAIA,0,0
AG_GSPPHOT_MARCS_GAIA,ag_gspphot_marcs_GAIA,category,definition from GAIA,0,0
AG_GSPPHOT_MARCS_LOWER_GAIA,ag_gspphot_marcs_lower_GAIA,category,definition from GAIA,0,0
AG_GSPPHOT_MARCS_UPPER_GAIA,ag_gspphot_marcs_upper_GAIA,category,definition from GAIA,0,0
ABP_GSPPHOT_MARCS_GAIA,abp_gspphot_marcs_GAIA,category,definition from GAIA,0,0
ABP_GSPPHOT_MARCS_LOWER_GAIA,abp_gspphot_marcs_lower_GAIA,category,definition from GAIA,0,0
ABP_GSPPHOT_MARCS_UPPER_GAIA,abp_gspphot_marcs_upper_GAIA,category,definition from GAIA,0,0
ARP_GSPPHOT_MARCS_GAIA,arp_gspphot_marcs_GAIA,category,definition from GAIA,0,0
ARP_GSPPHOT_MARCS_LOWER_GAIA,arp_gspphot_marcs_lower_GAIA,category,definition from GAIA,0,0
ARP_GSPPHOT_MARCS_UPPER_GAIA,arp_gspphot_marcs_upper_GAIA,category,definition from GAIA,0,0
EBPMINRP_GSPPHOT_MARCS_GAIA,ebpminrp_gspphot_marcs_GAIA,category,definition from GAIA,0,0
EBPMINRP_GSPPHOT_MARCS_LOWER_GAIA,ebpminrp_gspphot_marcs_lower_GAIA,category,definition from GAIA,0,0
EBPMINRP_GSPPHOT_MARCS_UPPER_GAIA,ebpminrp_gspphot_marcs_upper_GAIA,category,definition from GAIA,0,0
MG_GSPPHOT_MARCS_GAIA,mg_gspphot_marcs_GAIA,category,definition from GAIA,0,0
MG_GSPPHOT_MARCS_LOWER_GAIA,mg_gspphot_marcs_lower_GAIA,category,definition from GAIA,0,0
MG_GSPPHOT_MARCS_UPPER_GAIA,mg_gspphot_marcs_upper_GAIA,category,definition from GAIA,0,0
RADIUS_GSPPHOT_MARCS_GAIA,radius_gspphot_marcs_GAIA,category,definition from GAIA,0,0
RADIUS_GSPPHOT_MARCS_LOWER_GAIA,radius_gspphot_marcs_lower_GAIA,category,definition from GAIA,0,0
RADIUS_GSPPHOT_MARCS_UPPER_GAIA,radius_gspphot_marcs_upper_GAIA,category,definition from GAIA,0,0
LOGPOSTERIOR_GSPPHOT_MARCS_GAIA,logposterior_gspphot_marcs_GAIA,category,definition from GAIA,0,0
MCMCACCEPT_GSPPHOT_MARCS_GAIA,mcmcaccept_gspphot_marcs_GAIA,category,definition from GAIA,0,0
TEFF_GSPPHOT_PHOENIX_GAIA,teff_gspphot_phoenix_GAIA,category,definition from GAIA,0,0
TEFF_GSPPHOT_PHOENIX_LOWER_GAIA,teff_gspphot_phoenix_lower_GAIA,category,definition from GAIA,0,0
TEFF_GSPPHOT_PHOENIX_UPPER_GAIA,teff_gspphot_phoenix_upper_GAIA,category,definition from GAIA,0,0
LOGG_GSPPHOT_PHOENIX_GAIA,logg_gspphot_phoenix_GAIA,category,definition from GAIA,0,0
LOGG_GSPPHOT_PHOENIX_LOWER_GAIA,logg_gspphot_phoenix_lower_GAIA,category,definition from GAIA,0,0
LOGG_GSPPHOT_PHOENIX_UPPER_GAIA,logg_gspphot_phoenix_upper_GAIA,category,definition from GAIA,0,0
MH_GSPPHOT_PHOENIX_GAIA,mh_gspphot_phoenix_GAIA,category,definition from GAIA,0,0
MH_GSPPHOT_PHOENIX_LOWER_GAIA,mh_gspphot_phoenix_lower_GAIA,category,definition from GAIA,0,0
MH_GSPPHOT_PHOENIX_UPPER_GAIA,mh_gspphot_phoenix_upper_GAIA,category,definition from GAIA,0,0
DISTANCE_GSPPHOT_PHOENIX_GAIA,distance_gspphot_phoenix_GAIA,category,definition from GAIA,0,0
DISTANCE_GSPPHOT_PHOENIX_LOWER_GAIA,distance_gspphot_phoenix_lower_GAIA,category,definition from GAIA,0,0
DISTANCE_GSPPHOT_PHOENIX_UPPER_GAIA,distance_gspphot_phoenix_upper_GAIA,category,definition from GAIA,0,0
AZERO_GSPPHOT_PHOENIX_GAIA,azero_gspphot_phoenix_GAIA,category,definition from GAIA,0,0
AZERO_GSPPHOT_PHOENIX_LOWER_GAIA,azero_gspphot_phoenix_lower_GAIA,category,definition from GAIA,0,0
AZERO_GSPPHOT_PHOENIX_UPPER_GAIA,azero_gspphot_phoenix_upper_GAIA,category,definition from GAIA,0,0
AG_GSPPHOT_PHOENIX_GAIA,ag_gspphot_phoenix_GAIA,category,definition from GAIA,0,0
AG_GSPPHOT_PHOENIX_LOWER_GAIA,ag_gspphot_phoenix_lower_GAIA,category,definition from GAIA,0,0
AG_GSPPHOT_PHOENIX_UPPER_GAIA,ag_gspphot_phoenix_upper_GAIA,category,definition from GAIA,0,0
ABP_GSPPHOT_PHOENIX_GAIA,abp_gspphot_phoenix_GAIA,category,definition from GAIA,0,0
ABP_GSPPHOT_PHOENIX_LOWER_GAIA,abp_gspphot_phoenix_lower_GAIA,category,definition from GAIA,0,0
ABP_GSPPHOT_PHOENIX_UPPER_GAIA,abp_gspphot_phoenix_upper_GAIA,category,definition from GAIA,0,0
ARP_GSPPHOT_PHOENIX_GAIA,arp_gspphot_phoenix_GAIA,category,definition from GAIA,0,0
ARP_GSPPHOT_PHOENIX_LOWER_GAIA,arp_gspphot_phoenix_lower_GAIA,category,definition from GAIA,0,0
ARP_GSPPHOT_PHOENIX_UPPER_GAIA,arp_gspphot_phoenix_upper_GAIA,category,definition from GAIA,0,0
EBPMINRP_GSPPHOT_PHOENIX_GAIA,ebpminrp_gspphot_phoenix_GAIA,category,definition from GAIA,0,0
EBPMINRP_GSPPHOT_PHOENIX_LOWER_GAIA,ebpminrp_gspphot_phoenix_lower_GAIA,category,definition from GAIA,0,0
EBPMINRP_GSPPHOT_PHOENIX_UPPER_GAIA,ebpminrp_gspphot_phoenix_upper_GAIA,category,definition from GAIA,0,0
MG_GSPPHOT_PHOENIX_GAIA,mg_gspphot_phoenix_GAIA,category,definition from GAIA,0,0
MG_GSPPHOT_PHOENIX_LOWER_GAIA,mg_gspphot_phoenix_lower_GAIA,category,definition from GAIA,0,0
MG_GSPPHOT_PHOENIX_UPPER_GAIA,mg_gspphot_phoenix_upper_GAIA,category,definition from GAIA,0,0
RADIUS_GSPPHOT_PHOENIX_GAIA,radius_gspphot_phoenix_GAIA,category,definition from GAIA,0,0
RADIUS_GSPPHOT_PHOENIX_LOWER_GAIA,radius_gspphot_phoenix_lower_GAIA,category,definition from GAIA,0,0
RADIUS_GSPPHOT_PHOENIX_UPPER_GAIA,radius_gspphot_phoenix_upper_GAIA,category,definition from GAIA,0,0
LOGPOSTERIOR_GSPPHOT_PHOENIX_GAIA,logposterior_gspphot_phoenix_GAIA,category,definition from GAIA,0,0
MCMCACCEPT_GSPPHOT_PHOENIX_GAIA,mcmcaccept_gspphot_phoenix_GAIA,category,definition from GAIA,0,0
TEFF_GSPPHOT_OB_GAIA,teff_gspphot_ob_GAIA,category,definition from GAIA,0,0
TEFF_GSPPHOT_OB_LOWER_GAIA,teff_gspphot_ob_lower_GAIA,category,definition from GAIA,0,0
TEFF_GSPPHOT_OB_UPPER_GAIA,teff_gspphot_ob_upper_GAIA,category,definition from GAIA,0,0
LOGG_GSPPHOT_OB_GAIA,logg_gspphot_ob_GAIA,category,definition from GAIA,0,0
LOGG_GSPPHOT_OB_LOWER_GAIA,logg_gspphot_ob_lower_GAIA,category,definition from GAIA,0,0
LOGG_GSPPHOT_OB_UPPER_GAIA,logg_gspphot_ob_upper_GAIA,category,definition from GAIA,0,0
MH_GSPPHOT_OB_GAIA,mh_gspphot_ob_GAIA,category,definition from GAIA,0,0
MH_GSPPHOT_OB_LOWER_GAIA,mh_gspphot_ob_lower_GAIA,category,definition from GAIA,0,0
MH_GSPPHOT_OB_UPPER_GAIA,mh_gspphot_ob_upper_GAIA,category,definition from GAIA,0,0
DISTANCE_GSPPHOT_OB_GAIA,distance_gspphot_ob_GAIA,category,definition from GAIA,0,0
DISTANCE_GSPPHOT_OB_LOWER_GAIA,distance_gspphot_ob_lower_GAIA,category,definition from GAIA,0,0
DISTANCE_GSPPHOT_OB_UPPER_GAIA,distance_gspphot_ob_upper_GAIA,category,definition from GAIA,0,0
AZERO_GSPPHOT_OB_GAIA,azero_gspphot_ob_GAIA,category,definition from GAIA,0,0
AZERO_GSPPHOT_OB_LOWER_GAIA,azero_gspphot_ob_lower_GAIA,category,definition from GAIA,0,0
AZERO_GSPPHOT_OB_UPPER_GAIA,azero_gspphot_ob_upper_GAIA,category,definition from GAIA,0,0
AG_GSPPHOT_OB_GAIA,ag_gspphot_ob_GAIA,category,definition from GAIA,0,0
AG_GSPPHOT_OB_LOWER_GAIA,ag_gspphot_ob_lower_GAIA,category,definition from GAIA,0,0
AG_GSPPHOT_OB_UPPER_GAIA,ag_gspphot_ob_upper_GAIA,category,definition from GAIA,0,0
ABP_GSPPHOT_OB_GAIA,abp_gspphot_ob_GAIA,category,definition from GAIA,0,0
ABP_GSPPHOT_OB_LOWER_GAIA,abp_gspphot_ob_lower_GAIA,category,definition from GAIA,0,0
ABP_GSPPHOT_OB_UPPER_GAIA,abp_gspphot_ob_upper_GAIA,category,definition from GAIA,0,0
ARP_GSPPHOT_OB_GAIA,arp_gspphot_ob_GAIA,category,definition from GAIA,0,0
ARP_GSPPHOT_OB_LOWER_GAIA,arp_gspphot_ob_lower_GAIA,category,definition from GAIA,0,0
ARP_GSPPHOT_OB_UPPER_GAIA,arp_gspphot_ob_upper_GAIA,category,definition from GAIA,0,0
EBPMINRP_GSPPHOT_OB_GAIA,ebpminrp_gspphot_ob_GAIA,category,definition from GAIA,0,0
EBPMINRP_GSPPHOT_OB_LOWER_GAIA,ebpminrp_gspphot_ob_lower_GAIA,category,definition from GAIA,0,0
EBPMINRP_GSPPHOT_OB_UPPER_GAIA,ebpminrp_gspphot_ob_upper_GAIA,category,definition from GAIA,0,0
MG_GSPPHOT_OB_GAIA,mg_gspphot_ob_GAIA,category,definition from GAIA,0,0
MG_GSPPHOT_OB_LOWER_GAIA,mg_gspphot_ob_lower_GAIA,category,definition from GAIA,0,0
MG_GSPPHOT_OB_UPPER_GAIA,mg_gspphot_ob_upper_GAIA,category,definition from GAIA,0,0
RADIUS_GSPPHOT_OB_GAIA,radius_gspphot_ob_GAIA,category,definition from GAIA,0,0
RADIUS_GSPPHOT_OB_LOWER_GAIA,radius_gspphot_ob_lower_GAIA,category,definition from GAIA,0,0
RADIUS_GSPPHOT_OB_UPPER_GAIA,radius_gspphot_ob_upper_GAIA,category,definition from GAIA,0,0
LOGPOSTERIOR_GSPPHOT_OB_GAIA,logposterior_gspphot_ob_GAIA,category,definition from GAIA,0,0
MCMCACCEPT_GSPPHOT_OB_GAIA,mcmcaccept_gspphot_ob_GAIA,category,definition from GAIA,0,0
TEFF_GSPPHOT_A_GAIA,teff_gspphot_a_GAIA,category,definition from GAIA,0,0
TEFF_GSPPHOT_A_LOWER_GAIA,teff_gspphot_a_lower_GAIA,category,definition from GAIA,0,0
TEFF_GSPPHOT_A_UPPER_GAIA,teff_gspphot_a_upper_GAIA,category,definition from GAIA,0,0
LOGG_GSPPHOT_A_GAIA,logg_gspphot_a_GAIA,category,definition from GAIA,0,0
LOGG_GSPPHOT_A_LOWER_GAIA,logg_gspphot_a_lower_GAIA,category,definition from GAIA,0,0
LOGG_GSPPHOT_A_UPPER_GAIA,logg_gspphot_a_upper_GAIA,category,definition from GAIA,0,0
MH_GSPPHOT_A_GAIA,mh_gspphot_a_GAIA,category,definition from GAIA,0,0
MH_GSPPHOT_A_LOWER_GAIA,mh_gspphot_a_lower_GAIA,category,definition from GAIA,0,0
MH_GSPPHOT_A_UPPER_GAIA,mh_gspphot_a_upper_GAIA,category,definition from GAIA,0,0
DISTANCE_GSPPHOT_A_GAIA,distance_gspphot_a_GAIA,category,definition from GAIA,0,0
DISTANCE_GSPPHOT_A_LOWER_GAIA,distance_gspphot_a_lower_GAIA,category,definition from GAIA,0,0
DISTANCE_GSPPHOT_A_UPPER_GAIA,distance_gspphot_a_upper_GAIA,category,definition from GAIA,0,0
AZERO_GSPPHOT_A_GAIA,azero_gspphot_a_GAIA,category,definition from GAIA,0,0
AZERO_GSPPHOT_A_LOWER_GAIA,azero_gspphot_a_lower_GAIA,category,definition from GAIA,0,0
AZERO_GSPPHOT_A_UPPER_GAIA,azero_gspphot_a_upper_GAIA,category,definition from GAIA,0,0
